2025-04-03 09:22:41 - Anomaly Detected: (56, array([  1012, 207425,    320,    187]))
2025-04-03 09:22:41 - Anomaly Detected: (62, array([ 22646, 133194,    352,    187]))
2025-04-03 09:22:41 - Anomaly Detected: (64, array([  5235, 110915,    254,    184]))
2025-04-03 09:22:41 - Anomaly Detected: (66, array([  810, 98694,   202,   176]))
2025-04-03 09:22:41 - Anomaly Detected: (68, array([  6780, 209225,    413,    177]))
2025-04-03 09:22:41 - Anomaly Detected: (69, array([ 14689, 136969,    302,    177]))
2025-04-03 09:22:41 - Anomaly Detected: (78, array([ 51389, 135279,    421,    227]))
2025-04-03 09:22:41 - Anomaly Detected: (79, array([36823, 61961,   223,   228]))
2025-04-03 09:22:41 - Anomaly Detected: (82, array([ 11042, 200837,    280,    228]))
2025-04-03 09:22:41 - Anomaly Detected: (83, array([95058, 50649,   181,   233]))
2025-04-03 09:22:41 - Anomaly Detected: (84, array([  7447, 163663,    260,    230]))
2025-04-03 09:22:41 - Anomaly Detected: (88, array([23732, 79998,   269,   233]))
2025-04-03 09:22:41 - Anomaly Detected: (89, array([  501, 44544,   162,   235]))
2025-04-03 09:22:41 - Anomaly Detected: (90, array([12352, 47031,   193,   238]))
2025-04-03 09:22:41 - Anomaly Detected: (91, array([ 2036, 57271,   170,   235]))
2025-04-03 09:22:41 - Anomaly Detected: (93, array([15734, 58197,   184,   230]))
2025-04-03 09:22:41 - Anomaly Detected: (94, array([  528, 40833,   139,   226]))
2025-04-03 09:22:41 - Anomaly Detected: (95, array([15582, 55734,   194,   226]))
2025-04-03 09:23:08 - Anomaly Detected: (4, array([ 35238, 152108,    389,    173]))
2025-04-03 09:23:08 - Anomaly Detected: (7, array([112096, 290698,    714,    190]))
2025-04-03 09:23:08 - Anomaly Detected: (11, array([  55178, 1662227,    1722,     195]))
2025-04-03 09:23:08 - Anomaly Detected: (12, array([  74086, 1023546,    1228,     194]))
2025-04-03 09:23:08 - Anomaly Detected: (14, array([  54946, 3733566,    3511,     195]))
2025-04-03 09:23:08 - Anomaly Detected: (17, array([ 26431, 120956,    270,    197]))
2025-04-03 09:23:08 - Anomaly Detected: (21, array([  16592, 1673874,    1558,     191]))
2025-04-03 09:23:08 - Anomaly Detected: (29, array([   9841, 1055071,    1256,     188]))
2025-04-03 09:23:08 - Anomaly Detected: (31, array([  6494, 678214,    724,    187]))
2025-04-03 09:23:08 - Anomaly Detected: (39, array([ 22646, 133194,    352,    187]))
2025-04-03 09:23:08 - Anomaly Detected: (41, array([  5235, 110915,    254,    184]))
2025-04-03 09:23:08 - Anomaly Detected: (46, array([ 14689, 136969,    302,    177]))
2025-04-03 09:23:08 - Anomaly Detected: (55, array([ 51389, 135279,    421,    227]))
2025-04-03 09:23:08 - Anomaly Detected: (56, array([36823, 61961,   223,   228]))
2025-04-03 09:23:08 - Anomaly Detected: (59, array([ 11042, 200837,    280,    228]))
2025-04-03 09:23:08 - Anomaly Detected: (60, array([95058, 50649,   181,   233]))
2025-04-03 09:23:08 - Anomaly Detected: (61, array([  7447, 163663,    260,    230]))
2025-04-03 09:23:08 - Anomaly Detected: (74, array([33719, 81699,   247,   228]))
2025-04-03 09:23:08 - Anomaly Detected: (82, array([  270, 29979,   108,   198]))
2025-04-03 09:23:08 - Anomaly Detected: (93, array([  4397, 152061,    254,    164]))
2025-04-03 09:23:31 - Anomaly Detected: (7, array([   9841, 1055071,    1256,     188]))
2025-04-03 09:23:31 - Anomaly Detected: (10, array([  9066, 789773,    807,    187]))
2025-04-03 09:23:31 - Anomaly Detected: (15, array([  6890, 724960,    786,    180]))
2025-04-03 09:23:31 - Anomaly Detected: (17, array([ 22646, 133194,    352,    187]))
2025-04-03 09:23:31 - Anomaly Detected: (19, array([  5235, 110915,    254,    184]))
2025-04-03 09:23:31 - Anomaly Detected: (20, array([  9419, 767759,    856,    179]))
2025-04-03 09:23:31 - Anomaly Detected: (24, array([ 14689, 136969,    302,    177]))
2025-04-03 09:23:31 - Anomaly Detected: (30, array([ 76267, 295946,    743,    215]))
2025-04-03 09:23:31 - Anomaly Detected: (33, array([ 51389, 135279,    421,    227]))
2025-04-03 09:23:31 - Anomaly Detected: (34, array([36823, 61961,   223,   228]))
2025-04-03 09:23:31 - Anomaly Detected: (38, array([95058, 50649,   181,   233]))
2025-04-03 09:23:31 - Anomaly Detected: (39, array([  7447, 163663,    260,    230]))
2025-04-03 09:23:31 - Anomaly Detected: (41, array([  5611, 384457,    425,    228]))
2025-04-03 09:23:31 - Anomaly Detected: (49, array([  528, 40833,   139,   226]))
2025-04-03 09:23:31 - Anomaly Detected: (52, array([33719, 81699,   247,   228]))
2025-04-03 09:23:31 - Anomaly Detected: (55, array([ 7149, 35393,   127,   221]))
2025-04-03 09:23:31 - Anomaly Detected: (60, array([  270, 29979,   108,   198]))
2025-04-03 09:23:31 - Anomaly Detected: (71, array([  4397, 152061,    254,    164]))
2025-04-03 09:23:31 - Anomaly Detected: (76, array([  6003, 403476,    446,    161]))
2025-04-03 09:23:31 - Anomaly Detected: (85, array([ 13337, 109068,    243,    164]))
2025-04-03 09:23:31 - Anomaly Detected: (86, array([344639,  89366,    425,    165]))
2025-04-03 09:23:31 - Anomaly Detected: (89, array([  3757, 113730,    245,    171]))
2025-04-03 09:23:31 - Anomaly Detected: (90, array([413807,  85975,    469,    172]))
2025-04-03 09:23:31 - Anomaly Detected: (92, array([  5899, 111083,    257,    176]))
2025-04-03 09:23:31 - Anomaly Detected: (94, array([412724,  85436,    435,    175]))
2025-04-03 09:23:31 - Anomaly Detected: (95, array([31728, 99969,   298,   181]))
2025-04-03 09:23:31 - Anomaly Detected: (99, array([77408, 48635,   146,   192]))
2025-04-03 09:24:33 - Anomaly Detected: (2, array([ 21214, 556348,    628,    169]))
2025-04-03 09:24:33 - Anomaly Detected: (6, array([ 18376, 398860,    466,    166]))
2025-04-03 09:24:33 - Anomaly Detected: (7, array([  4971, 210021,    266,    166]))
2025-04-03 09:24:33 - Anomaly Detected: (8, array([  664, 83867,   170,   166]))
2025-04-03 09:24:33 - Anomaly Detected: (9, array([  4397, 152061,    254,    164]))
2025-04-03 09:24:33 - Anomaly Detected: (10, array([20767, 53638,   202,   164]))
2025-04-03 09:24:33 - Anomaly Detected: (16, array([14143, 62941,   224,   163]))
2025-04-03 09:24:33 - Anomaly Detected: (19, array([  4809, 219516,    265,    158]))
2025-04-03 09:24:33 - Anomaly Detected: (23, array([ 13337, 109068,    243,    164]))
2025-04-03 09:24:33 - Anomaly Detected: (24, array([344639,  89366,    425,    165]))
2025-04-03 09:24:33 - Anomaly Detected: (27, array([  3757, 113730,    245,    171]))
2025-04-03 09:24:33 - Anomaly Detected: (28, array([413807,  85975,    469,    172]))
2025-04-03 09:24:33 - Anomaly Detected: (29, array([ 24848, 244282,    458,    177]))
2025-04-03 09:24:33 - Anomaly Detected: (30, array([  5899, 111083,    257,    176]))
2025-04-03 09:24:33 - Anomaly Detected: (32, array([412724,  85436,    435,    175]))
2025-04-03 09:24:33 - Anomaly Detected: (33, array([31728, 99969,   298,   181]))
2025-04-03 09:24:33 - Anomaly Detected: (36, array([  2263, 202311,    249,    193]))
2025-04-03 09:24:33 - Anomaly Detected: (37, array([77408, 48635,   146,   192]))
2025-04-03 09:24:33 - Anomaly Detected: (38, array([331716,  57347,    292,    193]))
2025-04-03 09:24:33 - Anomaly Detected: (40, array([  4865, 241443,    305,    192]))
2025-04-03 09:24:33 - Anomaly Detected: (47, array([  5660, 383429,    438,    183]))
2025-04-03 09:24:33 - Anomaly Detected: (50, array([  4866, 211673,    255,    181]))
2025-04-03 09:24:33 - Anomaly Detected: (65, array([  956, 84891,   209,   154]))
2025-04-03 09:24:33 - Anomaly Detected: (67, array([  4950, 245726,    326,    154]))
2025-04-03 09:24:33 - Anomaly Detected: (78, array([  4972, 213617,    264,    155]))
2025-04-03 09:24:33 - Anomaly Detected: (83, array([  5879, 382378,    475,    155]))
2025-04-03 09:24:33 - Anomaly Detected: (89, array([ 12354, 231046,    361,    160]))
2025-04-03 09:24:33 - Anomaly Detected: (94, array([  4210, 162391,    311,    156]))
2025-04-03 09:24:33 - Anomaly Detected: (95, array([  1922, 288171,    350,    156]))
2025-04-03 09:24:33 - Anomaly Detected: (98, array([  650, 94405,   220,   156]))
2025-04-03 09:25:35 - Anomaly Detected: (10, array([  5784, 471240,    530,    152]))
2025-04-03 09:25:35 - Anomaly Detected: (17, array([  416, 42016,   131,   155]))
2025-04-03 09:25:35 - Anomaly Detected: (26, array([ 12354, 231046,    361,    160]))
2025-04-03 09:25:35 - Anomaly Detected: (31, array([  4210, 162391,    311,    156]))
2025-04-03 09:25:35 - Anomaly Detected: (32, array([  1922, 288171,    350,    156]))
2025-04-03 09:25:35 - Anomaly Detected: (35, array([  650, 94405,   220,   156]))
2025-04-03 09:25:35 - Anomaly Detected: (43, array([  2009, 295253,    382,    156]))
2025-04-03 09:25:35 - Anomaly Detected: (44, array([13357, 65047,   199,   160]))
2025-04-03 09:25:35 - Anomaly Detected: (45, array([ 22102, 380054,    557,    166]))
2025-04-03 09:25:35 - Anomaly Detected: (52, array([  7247, 369484,    446,    167]))
2025-04-03 09:25:35 - Anomaly Detected: (54, array([  362, 41921,    95,   167]))
2025-04-03 09:25:35 - Anomaly Detected: (63, array([  6098, 543753,    827,    167]))
2025-04-03 09:25:35 - Anomaly Detected: (74, array([  7545, 406608,    493,    161]))
2025-04-03 09:25:35 - Anomaly Detected: (80, array([  5676, 415863,    476,    155]))
2025-04-03 09:25:35 - Anomaly Detected: (84, array([  4232, 158199,    238,    155]))
2025-04-03 09:25:35 - Anomaly Detected: (85, array([  4703, 107584,    222,    156]))
2025-04-03 09:25:35 - Anomaly Detected: (86, array([  776, 94769,   187,   157]))
2025-04-03 09:25:35 - Anomaly Detected: (89, array([  632, 86042,   255,   153]))
2025-04-03 09:25:35 - Anomaly Detected: (95, array([   416, 165553,    279,    153]))
2025-04-03 09:25:35 - Anomaly Detected: (98, array([  3149, 114193,    289,    158]))
2025-04-03 09:25:35 - Anomaly Detected: (99, array([14062, 74988,   212,   159]))
2025-04-03 09:26:07 - Anomaly Detected: (3, array([  650, 94405,   220,   156]))
2025-04-03 09:26:07 - Anomaly Detected: (12, array([13357, 65047,   199,   160]))
2025-04-03 09:26:07 - Anomaly Detected: (13, array([ 22102, 380054,    557,    166]))
2025-04-03 09:26:07 - Anomaly Detected: (22, array([  362, 41921,    95,   167]))
2025-04-03 09:26:07 - Anomaly Detected: (31, array([  6098, 543753,    827,    167]))
2025-04-03 09:26:07 - Anomaly Detected: (42, array([  7545, 406608,    493,    161]))
2025-04-03 09:26:07 - Anomaly Detected: (48, array([  5676, 415863,    476,    155]))
2025-04-03 09:26:07 - Anomaly Detected: (52, array([  4232, 158199,    238,    155]))
2025-04-03 09:26:07 - Anomaly Detected: (53, array([  4703, 107584,    222,    156]))
2025-04-03 09:26:07 - Anomaly Detected: (54, array([  776, 94769,   187,   157]))
2025-04-03 09:26:07 - Anomaly Detected: (66, array([  3149, 114193,    289,    158]))
2025-04-03 09:26:07 - Anomaly Detected: (69, array([ 14952, 397341,    453,    158]))
2025-04-03 09:26:07 - Anomaly Detected: (84, array([  634, 37444,    86,   156]))
2025-04-03 09:26:07 - Anomaly Detected: (85, array([ 53691, 247192,    460,    167]))
2025-04-03 09:26:07 - Anomaly Detected: (86, array([   993, 111199,    275,    167]))
2025-04-03 09:26:07 - Anomaly Detected: (90, array([30307, 46849,   166,   170]))
2025-04-03 09:26:07 - Anomaly Detected: (91, array([122216,  74285,    383,    173]))
2025-04-03 09:26:07 - Anomaly Detected: (97, array([   702, 102034,    234,    171]))
2025-04-03 09:26:35 - Anomaly Detected: (4, array([  6098, 543753,    827,    167]))
2025-04-03 09:26:35 - Anomaly Detected: (21, array([  5676, 415863,    476,    155]))
2025-04-03 09:26:35 - Anomaly Detected: (25, array([  4232, 158199,    238,    155]))
2025-04-03 09:26:35 - Anomaly Detected: (26, array([  4703, 107584,    222,    156]))
2025-04-03 09:26:35 - Anomaly Detected: (27, array([  776, 94769,   187,   157]))
2025-04-03 09:26:35 - Anomaly Detected: (32, array([  7021, 310818,    416,    154]))
2025-04-03 09:26:35 - Anomaly Detected: (39, array([  3149, 114193,    289,    158]))
2025-04-03 09:26:35 - Anomaly Detected: (57, array([  634, 37444,    86,   156]))
2025-04-03 09:26:35 - Anomaly Detected: (58, array([ 53691, 247192,    460,    167]))
2025-04-03 09:26:35 - Anomaly Detected: (59, array([   993, 111199,    275,    167]))
2025-04-03 09:26:35 - Anomaly Detected: (63, array([30307, 46849,   166,   170]))
2025-04-03 09:26:35 - Anomaly Detected: (64, array([122216,  74285,    383,    173]))
2025-04-03 09:26:35 - Anomaly Detected: (70, array([   702, 102034,    234,    171]))
2025-04-03 09:26:35 - Anomaly Detected: (80, array([37411, 97598,   294,   176]))
2025-04-03 09:26:35 - Anomaly Detected: (81, array([  8948, 154119,    300,    176]))
2025-04-03 09:26:35 - Anomaly Detected: (85, array([  8776, 392561,    479,    178]))
2025-04-03 09:26:35 - Anomaly Detected: (91, array([20742, 51681,   176,   165]))
2025-04-03 09:26:35 - Anomaly Detected: (93, array([  448, 37718,   128,   160]))
2025-04-03 09:26:35 - Anomaly Detected: (99, array([17707, 49436,   165,   159]))
2025-04-03 09:29:01 - Anomaly Detected: (0, array([  86755508, 1681998049,    3907630,        154]))
2025-04-03 09:29:03 - Anomaly Detected: (0, array([  86755508, 1681998049,    3907630,        154]))
2025-04-03 09:29:03 - Anomaly Detected: (1, array([  810, 77510,   180,   152]))
2025-04-03 09:29:03 - Anomaly Detected: (2, array([  540, 66845,   198,   151]))
2025-04-03 09:29:03 - Anomaly Detected: (3, array([  432, 83532,   181,   151]))
2025-04-03 09:29:03 - Anomaly Detected: (4, array([  702, 94113,   194,   151]))
2025-04-03 09:29:03 - Anomaly Detected: (5, array([  378, 44963,   147,   151]))
2025-04-03 09:29:03 - Anomaly Detected: (6, array([  540, 85984,   282,   151]))
2025-04-03 09:29:03 - Anomaly Detected: (7, array([  324, 75289,   236,   151]))
2025-04-03 09:29:03 - Anomaly Detected: (11, array([   378, 102470,    191,    150]))
2025-04-03 09:29:05 - Anomaly Detected: (0, array([  86755508, 1681998049,    3907630,        154]))
2025-04-03 09:29:05 - Anomaly Detected: (1, array([  810, 77510,   180,   152]))
2025-04-03 09:29:05 - Anomaly Detected: (2, array([  540, 66845,   198,   151]))
2025-04-03 09:29:05 - Anomaly Detected: (3, array([  432, 83532,   181,   151]))
2025-04-03 09:29:05 - Anomaly Detected: (4, array([  702, 94113,   194,   151]))
2025-04-03 09:29:05 - Anomaly Detected: (5, array([  378, 44963,   147,   151]))
2025-04-03 09:29:05 - Anomaly Detected: (6, array([  540, 85984,   282,   151]))
2025-04-03 09:29:05 - Anomaly Detected: (7, array([  324, 75289,   236,   151]))
2025-04-03 09:29:05 - Anomaly Detected: (8, array([  378, 55194,   162,   151]))
2025-04-03 09:29:05 - Anomaly Detected: (10, array([  324, 47284,   138,   151]))
2025-04-03 09:29:05 - Anomaly Detected: (11, array([   378, 102470,    191,    150]))
2025-04-03 09:29:05 - Anomaly Detected: (12, array([   270, 109704,    200,    150]))
2025-04-03 09:29:05 - Anomaly Detected: (13, array([  324, 50745,   135,   150]))
2025-04-03 09:29:32 - Anomaly Detected: (0, array([  86755508, 1681998049,    3907630,        154]))
2025-04-03 09:29:32 - Anomaly Detected: (1, array([  810, 77510,   180,   152]))
2025-04-03 09:29:32 - Anomaly Detected: (2, array([  540, 66845,   198,   151]))
2025-04-03 09:29:32 - Anomaly Detected: (3, array([  432, 83532,   181,   151]))
2025-04-03 09:29:32 - Anomaly Detected: (4, array([  702, 94113,   194,   151]))
2025-04-03 09:29:32 - Anomaly Detected: (5, array([  378, 44963,   147,   151]))
2025-04-03 09:29:32 - Anomaly Detected: (6, array([  540, 85984,   282,   151]))
2025-04-03 09:29:32 - Anomaly Detected: (7, array([  324, 75289,   236,   151]))
2025-04-03 09:29:32 - Anomaly Detected: (8, array([  378, 55194,   162,   151]))
2025-04-03 09:29:32 - Anomaly Detected: (9, array([  378, 45478,   177,   151]))
2025-04-03 09:29:32 - Anomaly Detected: (10, array([  324, 47284,   138,   151]))
2025-04-03 09:29:32 - Anomaly Detected: (11, array([   378, 102470,    191,    150]))
2025-04-03 09:29:32 - Anomaly Detected: (12, array([   270, 109704,    200,    150]))
2025-04-03 09:29:32 - Anomaly Detected: (13, array([  324, 50745,   135,   150]))
2025-04-03 09:29:32 - Anomaly Detected: (14, array([  558, 47791,   165,   148]))
2025-04-03 09:29:32 - Anomaly Detected: (15, array([  362, 50398,   158,   148]))
2025-04-03 09:29:32 - Anomaly Detected: (16, array([  524, 66917,   183,   148]))
2025-04-03 09:29:32 - Anomaly Detected: (17, array([  324, 67111,   125,   148]))
2025-04-03 09:29:32 - Anomaly Detected: (18, array([  686, 65593,   133,   148]))
2025-04-03 09:29:32 - Anomaly Detected: (19, array([  45220, 1079886,    1181,     151]))
2025-04-03 09:29:32 - Anomaly Detected: (20, array([ 16659, 125563,    253,    154]))
2025-04-03 09:29:32 - Anomaly Detected: (21, array([  686, 62121,   126,   154]))
2025-04-03 09:29:32 - Anomaly Detected: (22, array([  432, 68352,   146,   153]))
2025-04-03 09:29:32 - Anomaly Detected: (23, array([  416, 62062,   155,   153]))
2025-04-03 09:29:32 - Anomaly Detected: (24, array([ 1511, 79240,   194,   153]))
2025-04-03 09:29:32 - Anomaly Detected: (25, array([  8209, 629983,    697,    153]))
2025-04-03 09:29:32 - Anomaly Detected: (26, array([  614, 53685,   166,   154]))
2025-04-03 09:29:32 - Anomaly Detected: (27, array([  4477, 239907,    322,    154]))
2025-04-03 09:29:32 - Anomaly Detected: (28, array([  902, 76189,   194,   154]))
2025-04-03 09:29:32 - Anomaly Detected: (29, array([ 1852, 59945,   152,   157]))
2025-04-03 09:29:32 - Anomaly Detected: (30, array([  848, 68287,   161,   157]))
2025-04-03 09:29:32 - Anomaly Detected: (31, array([  5698, 482547,    540,    156]))
2025-04-03 09:29:32 - Anomaly Detected: (32, array([ 5239, 88527,   213,   155]))
2025-04-03 09:29:32 - Anomaly Detected: (33, array([ 2011, 92807,   177,   155]))
2025-04-03 09:29:32 - Anomaly Detected: (34, array([ 1787, 75908,   212,   156]))
2025-04-03 09:29:32 - Anomaly Detected: (35, array([  5623, 423162,    468,    156]))
2025-04-03 09:29:32 - Anomaly Detected: (36, array([  794, 94992,   234,   156]))
2025-04-03 09:29:32 - Anomaly Detected: (37, array([   541, 122830,    237,    156]))
2025-04-03 09:29:32 - Anomaly Detected: (38, array([  4685, 244212,    333,    156]))
2025-04-03 09:29:32 - Anomaly Detected: (39, array([  865, 82068,   173,   156]))
2025-04-03 09:29:32 - Anomaly Detected: (40, array([  865, 72964,   165,   156]))
2025-04-03 09:29:45 - Anomaly Detected: (0, array([  86755508, 1681998049,    3907630,        154]))
2025-04-03 09:29:45 - Anomaly Detected: (1, array([  810, 77510,   180,   152]))
2025-04-03 09:29:45 - Anomaly Detected: (2, array([  540, 66845,   198,   151]))
2025-04-03 09:29:45 - Anomaly Detected: (3, array([  432, 83532,   181,   151]))
2025-04-03 09:29:45 - Anomaly Detected: (4, array([  702, 94113,   194,   151]))
2025-04-03 09:29:45 - Anomaly Detected: (5, array([  378, 44963,   147,   151]))
2025-04-03 09:29:45 - Anomaly Detected: (6, array([  540, 85984,   282,   151]))
2025-04-03 09:29:45 - Anomaly Detected: (7, array([  324, 75289,   236,   151]))
2025-04-03 09:29:45 - Anomaly Detected: (8, array([  378, 55194,   162,   151]))
2025-04-03 09:29:45 - Anomaly Detected: (9, array([  378, 45478,   177,   151]))
2025-04-03 09:29:45 - Anomaly Detected: (10, array([  324, 47284,   138,   151]))
2025-04-03 09:29:45 - Anomaly Detected: (11, array([   378, 102470,    191,    150]))
2025-04-03 09:29:45 - Anomaly Detected: (12, array([   270, 109704,    200,    150]))
2025-04-03 09:29:45 - Anomaly Detected: (13, array([  324, 50745,   135,   150]))
2025-04-03 09:29:45 - Anomaly Detected: (14, array([  558, 47791,   165,   148]))
2025-04-03 09:29:45 - Anomaly Detected: (15, array([  362, 50398,   158,   148]))
2025-04-03 09:29:45 - Anomaly Detected: (16, array([  524, 66917,   183,   148]))
2025-04-03 09:29:45 - Anomaly Detected: (17, array([  324, 67111,   125,   148]))
2025-04-03 09:29:45 - Anomaly Detected: (18, array([  686, 65593,   133,   148]))
2025-04-03 09:29:45 - Anomaly Detected: (19, array([  45220, 1079886,    1181,     151]))
2025-04-03 09:29:45 - Anomaly Detected: (20, array([ 16659, 125563,    253,    154]))
2025-04-03 09:29:45 - Anomaly Detected: (21, array([  686, 62121,   126,   154]))
2025-04-03 09:29:45 - Anomaly Detected: (22, array([  432, 68352,   146,   153]))
2025-04-03 09:29:45 - Anomaly Detected: (23, array([  416, 62062,   155,   153]))
2025-04-03 09:29:45 - Anomaly Detected: (24, array([ 1511, 79240,   194,   153]))
2025-04-03 09:29:45 - Anomaly Detected: (25, array([  8209, 629983,    697,    153]))
2025-04-03 09:29:45 - Anomaly Detected: (26, array([  614, 53685,   166,   154]))
2025-04-03 09:29:45 - Anomaly Detected: (27, array([  4477, 239907,    322,    154]))
2025-04-03 09:29:45 - Anomaly Detected: (28, array([  902, 76189,   194,   154]))
2025-04-03 09:29:45 - Anomaly Detected: (29, array([ 1852, 59945,   152,   157]))
2025-04-03 09:29:45 - Anomaly Detected: (30, array([  848, 68287,   161,   157]))
2025-04-03 09:29:45 - Anomaly Detected: (31, array([  5698, 482547,    540,    156]))
2025-04-03 09:29:45 - Anomaly Detected: (32, array([ 5239, 88527,   213,   155]))
2025-04-03 09:29:45 - Anomaly Detected: (33, array([ 2011, 92807,   177,   155]))
2025-04-03 09:29:45 - Anomaly Detected: (34, array([ 1787, 75908,   212,   156]))
2025-04-03 09:29:45 - Anomaly Detected: (35, array([  5623, 423162,    468,    156]))
2025-04-03 09:29:45 - Anomaly Detected: (36, array([  794, 94992,   234,   156]))
2025-04-03 09:29:45 - Anomaly Detected: (37, array([   541, 122830,    237,    156]))
2025-04-03 09:29:45 - Anomaly Detected: (38, array([  4685, 244212,    333,    156]))
2025-04-03 09:29:45 - Anomaly Detected: (39, array([  865, 82068,   173,   156]))
2025-04-03 09:29:45 - Anomaly Detected: (40, array([  865, 72964,   165,   156]))
2025-04-03 09:29:45 - Anomaly Detected: (41, array([  898, 67313,   162,   157]))
2025-04-03 09:29:45 - Anomaly Detected: (42, array([  7745, 624786,    652,    157]))
2025-04-03 09:29:45 - Anomaly Detected: (43, array([ 1010, 87521,   213,   157]))
2025-04-03 09:29:45 - Anomaly Detected: (44, array([ 2029, 81044,   196,   157]))
2025-04-03 09:29:45 - Anomaly Detected: (45, array([  632, 62973,   146,   157]))
2025-04-03 09:29:45 - Anomaly Detected: (46, array([  712, 52759,   144,   157]))
2025-04-03 09:29:45 - Anomaly Detected: (47, array([  811, 80149,   158,   155]))
2025-04-03 09:29:45 - Anomaly Detected: (48, array([ 5069, 87449,   235,   157]))
2025-04-03 09:29:45 - Anomaly Detected: (49, array([ 12358, 369677,    568,    158]))
2025-04-03 09:30:05 - Anomaly Detected: (0, array([  86755508, 1681998049,    3907630,        154]))
2025-04-03 09:30:05 - Anomaly Detected: (1, array([  810, 77510,   180,   152]))
2025-04-03 09:30:05 - Anomaly Detected: (2, array([  540, 66845,   198,   151]))
2025-04-03 09:30:05 - Anomaly Detected: (3, array([  432, 83532,   181,   151]))
2025-04-03 09:30:05 - Anomaly Detected: (4, array([  702, 94113,   194,   151]))
2025-04-03 09:30:05 - Anomaly Detected: (5, array([  378, 44963,   147,   151]))
2025-04-03 09:30:05 - Anomaly Detected: (6, array([  540, 85984,   282,   151]))
2025-04-03 09:30:05 - Anomaly Detected: (7, array([  324, 75289,   236,   151]))
2025-04-03 09:30:05 - Anomaly Detected: (8, array([  378, 55194,   162,   151]))
2025-04-03 09:30:05 - Anomaly Detected: (9, array([  378, 45478,   177,   151]))
2025-04-03 09:30:05 - Anomaly Detected: (10, array([  324, 47284,   138,   151]))
2025-04-03 09:30:05 - Anomaly Detected: (11, array([   378, 102470,    191,    150]))
2025-04-03 09:30:05 - Anomaly Detected: (12, array([   270, 109704,    200,    150]))
2025-04-03 09:30:05 - Anomaly Detected: (13, array([  324, 50745,   135,   150]))
2025-04-03 09:30:05 - Anomaly Detected: (14, array([  558, 47791,   165,   148]))
2025-04-03 09:30:05 - Anomaly Detected: (15, array([  362, 50398,   158,   148]))
2025-04-03 09:30:05 - Anomaly Detected: (16, array([  524, 66917,   183,   148]))
2025-04-03 09:30:05 - Anomaly Detected: (17, array([  324, 67111,   125,   148]))
2025-04-03 09:30:05 - Anomaly Detected: (18, array([  686, 65593,   133,   148]))
2025-04-03 09:30:05 - Anomaly Detected: (19, array([  45220, 1079886,    1181,     151]))
2025-04-03 09:30:05 - Anomaly Detected: (20, array([ 16659, 125563,    253,    154]))
2025-04-03 09:30:05 - Anomaly Detected: (21, array([  686, 62121,   126,   154]))
2025-04-03 09:30:05 - Anomaly Detected: (22, array([  432, 68352,   146,   153]))
2025-04-03 09:30:05 - Anomaly Detected: (23, array([  416, 62062,   155,   153]))
2025-04-03 09:30:05 - Anomaly Detected: (24, array([ 1511, 79240,   194,   153]))
2025-04-03 09:30:05 - Anomaly Detected: (25, array([  8209, 629983,    697,    153]))
2025-04-03 09:30:05 - Anomaly Detected: (26, array([  614, 53685,   166,   154]))
2025-04-03 09:30:05 - Anomaly Detected: (27, array([  4477, 239907,    322,    154]))
2025-04-03 09:30:05 - Anomaly Detected: (28, array([  902, 76189,   194,   154]))
2025-04-03 09:30:05 - Anomaly Detected: (29, array([ 1852, 59945,   152,   157]))
2025-04-03 09:30:05 - Anomaly Detected: (30, array([  848, 68287,   161,   157]))
2025-04-03 09:30:05 - Anomaly Detected: (31, array([  5698, 482547,    540,    156]))
2025-04-03 09:30:05 - Anomaly Detected: (32, array([ 5239, 88527,   213,   155]))
2025-04-03 09:30:05 - Anomaly Detected: (33, array([ 2011, 92807,   177,   155]))
2025-04-03 09:30:05 - Anomaly Detected: (34, array([ 1787, 75908,   212,   156]))
2025-04-03 09:30:05 - Anomaly Detected: (35, array([  5623, 423162,    468,    156]))
2025-04-03 09:30:05 - Anomaly Detected: (36, array([  794, 94992,   234,   156]))
2025-04-03 09:30:05 - Anomaly Detected: (37, array([   541, 122830,    237,    156]))
2025-04-03 09:30:05 - Anomaly Detected: (38, array([  4685, 244212,    333,    156]))
2025-04-03 09:30:05 - Anomaly Detected: (39, array([  865, 82068,   173,   156]))
2025-04-03 09:30:05 - Anomaly Detected: (40, array([  865, 72964,   165,   156]))
2025-04-03 09:30:05 - Anomaly Detected: (41, array([  898, 67313,   162,   157]))
2025-04-03 09:30:05 - Anomaly Detected: (42, array([  7745, 624786,    652,    157]))
2025-04-03 09:30:05 - Anomaly Detected: (43, array([ 1010, 87521,   213,   157]))
2025-04-03 09:30:05 - Anomaly Detected: (44, array([ 2029, 81044,   196,   157]))
2025-04-03 09:30:05 - Anomaly Detected: (45, array([  632, 62973,   146,   157]))
2025-04-03 09:30:05 - Anomaly Detected: (46, array([  712, 52759,   144,   157]))
2025-04-03 09:30:05 - Anomaly Detected: (47, array([  811, 80149,   158,   155]))
2025-04-03 09:30:05 - Anomaly Detected: (48, array([ 5069, 87449,   235,   157]))
2025-04-03 09:30:05 - Anomaly Detected: (49, array([ 12358, 369677,    568,    158]))
2025-04-03 09:30:05 - Anomaly Detected: (50, array([  13389, 1119540,    1669,     156]))
2025-04-03 09:30:05 - Anomaly Detected: (51, array([  580, 83612,   207,   156]))
